CUSTOMER_ID,FIRST_NAME,LAST_NAME,CITY,COUNTRY,POSTAL_CODE,PREFERRED_LANGUAGE,GENDER,FAVOURITE_BRAND,MARITAL_STATUS,CHILDREN_COUNT,SIGN_UP_DATE,BIRTHDAY_DATE,E_MAIL,PHONE_NUMBER
376,Brandon,Russell,Stockholm,Sweden,6200,Swedish,Female,,Married,4,2019-05-18,1963-02-11,Brandon.Russell@aol.com,218-382-4388
513,Serenity,Sosa,Stockholm,Sweden,6100,Swedish,Female,,Undisclosed,Undisclosed,2020-07-18,1956-04-25,Serenity.Sosa@aol.com,216-891-6842
576,Oswaldo,Peters,Stockholm,Sweden,6200,Swedish,Male,,Married,4,2021-04-07,1959-09-09,Oswaldo.Peters@aol.com,258-462-0292
610,Tristian,Brandt,Stockholm,Sweden,6300,Swedish,Male,,Divorced/Seperated,1,2020-09-16,1963-07-30,Tristian.Brandt@aol.com,672-683-6217
687,Zain,Fleming,Stockholm,Sweden,6100,Swedish,Male,,Divorced/Seperated,3,2020-05-05,1964-04-14,Zain.Fleming@aol.com,327-137-0311
722,Alyssa,Campos,Stockholm,Sweden,6300,Swedish,Male,,Single,0,2021-05-09,1961-01-14,Alyssa.Campos@aol.com,680-244-4972
747,Greta,Combs,Stockholm,Sweden,6200,Swedish,Female,,Married,4,2022-06-01,1963-11-30,Greta.Combs@aol.com,840-927-6253
325,Dalton,Chavez,Stockholm,Sweden,6300,Swedish,Female,,Single,2,2021-06-25,1948-03-22,Dalton.Chavez@ymail.com,107-144-3988
412,Layne,Maynard,Stockholm,Sweden,6206,Swedish,Male,,Married,2,2021-11-26,1954-04-19,Layne.Maynard@ymail.com,005-930-6126
486,Derek,Green,Stockholm,Sweden,6300,Swedish,Undisclosed,,Married,0,2022-02-20,1945-01-06,Derek.Green@ymail.com,500-396-2002
690,Douglas,Galvan,Stockholm,Sweden,6200,Swedish,Male,,Single,0,2019-06-30,1950-10-20,Douglas.Galvan@ymail.com,278-671-8083
694,Justice,Moon,Stockholm,Sweden,6206,Swedish,Female,,Married,4,2020-06-17,1947-09-29,Justice.Moon@ymail.com,370-312-3114
697,Noelle,Villanueva,Stockholm,Sweden,6206,Swedish,Male,,Single,2,2021-09-24,1946-02-07,Noelle.Villanueva@ymail.com,442-126-5453
739,Harrison,Benson,Stockholm,Sweden,6300,Swedish,Female,,Single,0,2021-10-30,1953-05-03,Harrison.Benson@ymail.com,341-699-8410
288,Skye,Tucker,Stockholm,Sweden,600,Swedish,Male,,Single,0,2020-06-20,2006-02-25,Skye.Tucker@gmail.com,633-029-0571
446,Fisher,Blair,Stockholm,Sweden,6300,Swedish,Female,,Married,1,2019-07-13,1998-05-16,Fisher.Blair@gmail.com,022-087-1181
661,Markus,Mathis,Stockholm,Sweden,600,Swedish,Female,,Single,0,2020-04-04,1996-01-18,Markus.Mathis@gmail.com,401-686-4466
717,Paisley,Guerra,Stockholm,Sweden,600,Swedish,Female,,Single,0,2020-09-11,2004-09-06,Paisley.Guerra@gmail.com,486-747-9009
293,Jazmyn,Rowe,Cairo,Egypt,00000,Arabic,Male,,Married,3,2020-10-03,1975-08-18,Jazmyn.Rowe@hotmail.com,242-976-2880
423,Amy,Schaefer,Cairo,Egypt,00000,Arabic,Male,,Single,0,2019-07-27,1978-08-08,Amy.Schaefer@hotmail.com,697-875-6671
458,Gabrielle,Barron,Cairo,Egypt,00000,Arabic,Male,,Single,0,2021-12-20,1986-06-14,Gabrielle.Barron@hotmail.com,271-137-9808
475,Isabella,Blake,Cairo,Egypt,00000,Arabic,Female,,Married,1,2019-11-06,1972-10-31,Isabella.Blake@hotmail.com,987-907-4659
487,Korbin,Reid,Cairo,Egypt,00000,Arabic,Male,,Married,2,2019-10-22,1988-04-02,Korbin.Reid@hotmail.com,535-531-2755
570,Jude,Buck,Cairo,Egypt,00000,Arabic,Male,,Single,0,2019-11-30,1981-12-18,Jude.Buck@hotmail.com,013-331-8216
598,Easton,Daugherty,Cairo,Egypt,00000,Arabic,Undisclosed,,Single,0,2019-07-26,1984-01-08,Easton.Daugherty@hotmail.com,758-980-6981
642,Spencer,Buchanan,Cairo,Egypt,00000,Arabic,Male,,Single,0,2019-11-13,1985-11-11,Spencer.Buchanan@hotmail.com,176-571-5674
648,Cash,Aguirre,Cairo,Egypt,00000,Arabic,Female,,Married,2,2020-12-22,1975-09-20,Cash.Aguirre@hotmail.com,763-007-2532
698,Karissa,Abbott,Cairo,Egypt,00000,Arabic,Male,,Married,2,2020-09-12,1981-05-03,Karissa.Abbott@hotmail.com,367-557-9336
492,Cameron,Berger,Cairo,Egypt,00000,Arabic,Female,,Married,5+,2019-05-11,1961-12-27,Cameron.Berger@aol.com,688-189-8649
503,Valery,Bryant,Cairo,Egypt,00000,Arabic,Female,,Divorced/Seperated,1,2019-07-27,1959-06-27,Valery.Bryant@aol.com,510-993-2931
573,Stephen,Jordan,Cairo,Egypt,00000,Arabic,Male,,Divorced/Seperated,1,2019-04-10,1961-08-25,Stephen.Jordan@aol.com,670-000-4149
601,Samantha,Cunningham,Cairo,Egypt,00000,Arabic,Female,,Married,2,2020-05-23,1967-02-12,Samantha.Cunningham@aol.com,262-691-4863
654,Anaya,Peterson,Cairo,Egypt,00000,Arabic,Male,,Divorced/Seperated,5+,2022-01-31,1964-10-24,Anaya.Peterson@aol.com,747-698-8387
713,Luna,Johns,Cairo,Egypt,00000,Arabic,Female,,Divorced/Seperated,2,2021-03-16,1967-07-08,Luna.Johns@aol.com,373-444-7062
328,Theodore,Oliver,Cairo,Egypt,00000,Arabic,Female,,Married,3,2021-06-01,1945-03-14,Theodore.Oliver@ymail.com,319-865-4170
445,Hamza,Crosby,Cairo,Egypt,00000,Arabic,Female,,Married,4,2019-10-07,1947-12-19,Hamza.Crosby@ymail.com,019-064-9345
469,Hadley,Mullins,Cairo,Egypt,00000,Arabic,Male,,Single,2,2021-11-18,1949-04-18,Hadley.Mullins@ymail.com,279-594-6529
507,Aidan,Chen,Cairo,Egypt,00000,Arabic,Female,,Undisclosed,Undisclosed,2019-09-22,1952-05-04,Aidan.Chen@ymail.com,475-863-8750
268,Audrey,Blackwell,Cairo,Egypt,00000,Arabic,Male,,Married,0,2020-03-13,1990-06-04,Audrey.Blackwell@gmail.com,933-775-5866
341,Jayden,Anderson,Cairo,Egypt,00000,Arabic,Female,,Single,0,2021-02-24,2000-07-29,Jayden.Anderson@gmail.com,439-527-1248
353,Cara,Miranda,Cairo,Egypt,00000,Arabic,Male,,Undisclosed,Undisclosed,2022-06-27,1994-02-12,Cara.Miranda@gmail.com,515-741-8211
359,Wayne,English,Cairo,Egypt,00000,Arabic,Female,,Single,0,2020-06-22,1992-06-14,Wayne.English@gmail.com,248-344-1151
407,Janelle,Ellison,Cairo,Egypt,00000,Arabic,Female,,Divorced/Seperated,3,2022-06-18,2002-09-24,Janelle.Ellison@gmail.com,215-784-1412
408,Asher,Luna,Cairo,Egypt,00000,Arabic,Female,,Single,0,2020-10-07,2005-06-25,Asher.Luna@gmail.com,927-034-9123
624,Jaron,Franklin,Cairo,Egypt,00000,Arabic,Male,,Married,3,2019-03-10,2000-11-18,Jaron.Franklin@gmail.com,383-824-2255
653,Emilie,Maddox,Cairo,Egypt,00000,Arabic,Male,,Single,0,2020-06-21,2006-04-08,Emilie.Maddox@gmail.com,286-265-3549
750,Ben,Montoya,Cairo,Egypt,00000,Arabic,Undisclosed,,Divorced/Seperated,3,2021-07-31,1999-08-30,Ben.Montoya@gmail.com,865-689-7368
277,Cristopher,Gamble,Cape Town,South Africa,8005,English,Undisclosed,,Undisclosed,Undisclosed,2020-01-15,1981-12-06,Cristopher.Gamble@hotmail.com,014-916-0160
278,Jorge,Espinoza,Cape Town,South Africa,8005,English,Female,,Single,0,2021-11-30,1980-12-31,Jorge.Espinoza@hotmail.com,459-788-5580
337,Raiden,Nolan,Cape Town,South Africa,8005,English,Female,,Single,2,2020-07-23,1975-03-22,Raiden.Nolan@hotmail.com,728-305-8939
399,Kenna,Huerta,Cape Town,South Africa,8005,English,Female,,Married,2,2021-10-04,1982-11-12,Kenna.Huerta@hotmail.com,745-209-0843
461,Kaylie,Rollins,Cape Town,South Africa,8005,English,Male,,Married,2,2022-02-12,1975-07-06,Kaylie.Rollins@hotmail.com,782-868-6262
525,Coby,Andrews,Cape Town,South Africa,8005,English,Undisclosed,,Divorced/Seperated,2,2021-11-23,1971-07-15,Coby.Andrews@hotmail.com,404-020-2707
562,Kayla,Henderson,Cape Town,South Africa,8005,English,Female,,Married,3,2021-05-18,1973-06-22,Kayla.Henderson@hotmail.com,114-988-3039
658,Hazel,Christian,Cape Town,South Africa,8005,English,Male,,Single,0,2022-05-03,1987-11-29,Hazel.Christian@hotmail.com,207-186-2717
691,Layne,Tran,Cape Town,South Africa,8005,English,Undisclosed,,Married,2,2019-11-28,1979-09-15,Layne.Tran@hotmail.com,191-025-2015
705,Brooklynn,Lang,Cape Town,South Africa,8005,English,Male,,Divorced/Seperated,2,2020-10-05,1971-02-01,Brooklynn.Lang@hotmail.com,711-485-5898
335,Rodney,Whitaker,Cape Town,South Africa,8005,English,Male,,Married,2,2020-04-10,1962-02-26,Rodney.Whitaker@aol.com,034-269-6962
424,Desiree,Preston,Cape Town,South Africa,8005,English,Female,,Married,4,2021-09-26,1960-04-11,Desiree.Preston@aol.com,362-178-8669
495,Reuben,Dominguez,Cape Town,South Africa,8005,English,Undisclosed,,Divorced/Seperated,4,2020-08-01,1959-02-10,Reuben.Dominguez@aol.com,029-787-7731
599,Daisy,Jarvis,Cape Town,South Africa,8005,English,Male,,Single,0,2020-01-01,1967-02-01,Daisy.Jarvis@aol.com,483-707-3522
638,Ian,Ballard,Cape Town,South Africa,8005,English,Female,,Married,2,2022-03-01,1960-05-04,Ian.Ballard@aol.com,522-169-9701
320,Derek,Ponce,Cape Town,South Africa,8005,English,Female,,Married,1,2021-03-31,1949-09-23,Derek.Ponce@ymail.com,875-163-4248
496,Jerry,Pace,Cape Town,South Africa,8005,English,Female,,Divorced/Seperated,2,2019-12-14,1944-07-23,Jerry.Pace@ymail.com,811-893-9662
283,Megan,Gomez,Cape Town,South Africa,8005,English,Male,,Single,0,2021-04-09,2005-06-19,Megan.Gomez@gmail.com,742-922-2772
447,Summer,Ball,Cape Town,South Africa,8005,English,Female,,Married,2,2021-04-05,2000-07-31,Summer.Ball@gmail.com,299-336-6008
510,Pierre,Oneal,Cape Town,South Africa,8005,English,Male,,Single,0,2021-03-15,1994-09-10,Pierre.Oneal@gmail.com,051-563-7332
547,Cordell,Harris,Cape Town,South Africa,8005,English,Female,,Married,2,2021-07-27,1997-11-18,Cordell.Harris@gmail.com,704-610-2220
673,Jessica,Sims,Cape Town,South Africa,8005,English,Female,,Married,4,2021-02-11,1995-10-31,Jessica.Sims@gmail.com,829-280-1553
707,Isaac,Dixon,Cape Town,South Africa,8005,English,Female,,Single,0,2020-10-07,1989-08-01,Isaac.Dixon@gmail.com,678-650-9677
751,Juliana,Lin,Cape Town,South Africa,8005,English,Undisclosed,,Married,4,2019-10-18,1994-06-17,Juliana.Lin@gmail.com,049-455-8193
762,Kasey,Crosby,Cape Town,South Africa,8005,English,Female,,Single,0,2021-12-19,1996-12-31,Kasey.Crosby@gmail.com,010-749-0451
462,Alexia,Phillips,Madrid,Spain,28021,English,Female,,Divorced/Seperated,4,2022-06-27,1983-10-23,Alexia.Phillips@hotmail.com,722-056-2577
477,Kiara,Callahan,Madrid,Spain,28021,English,Male,,Married,5+,2019-10-10,1971-07-27,Kiara.Callahan@hotmail.com,403-728-3353
464,Gia,Yang,Madrid,Spain,28021,English,Undisclosed,,Single,0,2021-04-12,1952-01-06,Gia.Yang@ymail.com,435-225-0270
476,Zayden,Horton,Madrid,Spain,28021,English,Female,,Single,0,2020-03-18,2004-02-01,Zayden.Horton@gmail.com,385-683-9577
330,Kamden,Vang,Madrid,Spain,28021,Spanish,Female,,Married,2,2021-06-22,1985-02-26,Kamden.Vang@hotmail.com,015-882-9709
357,Jayden,Brooks,Madrid,Spain,28021,Spanish,Male,,Undisclosed,Undisclosed,2019-11-08,1977-11-09,Jayden.Brooks@hotmail.com,064-433-1323
363,Jeffery,Berry,Madrid,Spain,28021,Spanish,Female,,Undisclosed,Undisclosed,2020-03-20,1975-12-15,Jeffery.Berry@hotmail.com,921-238-6788
390,Boston,Garrett,Madrid,Spain,28021,Spanish,Male,,Married,2,2019-01-30,1980-10-02,Boston.Garrett@hotmail.com,460-549-6313
541,Chace,Flores,Madrid,Spain,28021,Spanish,Female,,Married,0,2020-09-05,1988-01-19,Chace.Flores@hotmail.com,415-973-4750
543,Quinten,Mccarthy,Madrid,Spain,28021,Spanish,Female,,Married,3,2021-08-01,1986-06-01,Quinten.Mccarthy@hotmail.com,231-476-6144
591,Ibrahim,Harmon,Madrid,Spain,28021,Spanish,Male,,Single,0,2021-06-29,1985-09-28,Ibrahim.Harmon@hotmail.com,590-477-4819
719,Averie,Camacho,Madrid,Spain,28021,Spanish,Female,,Married,2,2022-06-30,1970-10-16,Averie.Camacho@hotmail.com,053-388-5868
389,Damon,Davies,Madrid,Spain,28021,Spanish,Male,,Single,2,2019-02-22,1965-09-22,Damon.Davies@aol.com,614-978-6505
413,Craig,Peck,Madrid,Spain,28021,Spanish,Female,,Single,0,2020-07-08,1963-07-30,Craig.Peck@aol.com,129-817-4829
437,Dayanara,Gilbert,Madrid,Spain,28021,Spanish,Male,,Single,0,2020-02-18,1965-03-21,Dayanara.Gilbert@aol.com,377-350-9077
508,Ryan,Gross,Madrid,Spain,28021,Spanish,Male,,Married,3,2020-04-11,1963-04-02,Ryan.Gross@aol.com,138-328-0612
607,Ernesto,Alvarez,Madrid,Spain,28021,Spanish,Male,,Single,2,2020-07-15,1962-06-18,Ernesto.Alvarez@aol.com,194-979-8930
302,Fletcher,Mclaughlin,Madrid,Spain,28021,Spanish,Undisclosed,,Married,2,2021-08-30,1947-03-26,Fletcher.Mclaughlin@ymail.com,921-595-3966
400,Trinity,Sanchez,Madrid,Spain,28021,Spanish,Female,,Married,4,2019-05-01,1945-01-31,Trinity.Sanchez@ymail.com,119-015-4190
410,Alexia,Curry,Madrid,Spain,28021,Spanish,Male,,Single,0,2021-05-20,1954-11-11,Alexia.Curry@ymail.com,223-424-8410
506,Raiden,Holt,Madrid,Spain,28021,Spanish,Male,,Single,0,2021-08-03,1948-07-18,Raiden.Holt@ymail.com,266-842-3298
537,Cyrus,Dyer,Madrid,Spain,28021,Spanish,Female,,Married,3,2019-09-25,1940-11-07,Cyrus.Dyer@ymail.com,033-262-2680
589,Stanley,Callahan,Madrid,Spain,28021,Spanish,Male,,Single,0,2020-11-16,1951-01-13,Stanley.Callahan@ymail.com,836-239-4714
628,Jane,Luna,Madrid,Spain,28021,Spanish,Female,,Single,0,2020-02-15,1942-12-27,Jane.Luna@ymail.com,486-741-5982
665,Matthias,Byrd,Madrid,Spain,28021,Spanish,Undisclosed,,Married,2,2021-09-28,1940-08-10,Matthias.Byrd@ymail.com,427-159-9396
732,Sebastian,Vaughan,Madrid,Spain,28021,Spanish,Female,,Married,2,2020-07-02,1942-05-17,Sebastian.Vaughan@ymail.com,111-616-4264
738,Harper,Sanders,Madrid,Spain,28021,Spanish,Female,,Married,3,2021-01-17,1945-08-25,Harper.Sanders@ymail.com,737-653-3737
746,Cade,Perez,Madrid,Spain,28021,Spanish,Male,,Married,4,2022-01-09,1940-10-15,Cade.Perez@ymail.com,001-892-0826
766,Kael,Ochoa,Madrid,Spain,28021,Spanish,Male,,Undisclosed,Undisclosed,2020-03-10,1966-10-11,Kael.Ochoa@aol.com,082-013-1602
641,Krystal,Moses,Madrid,Spain,28021,Spanish,Male,,Divorced/Seperated,2,2019-10-30,2006-01-12,Krystal.Moses@gmail.com,270-052-7940
682,Keaton,Carroll,Madrid,Spain,28021,Spanish,Undisclosed,,Married,0,2021-10-17,1995-05-12,Keaton.Carroll@gmail.com,045-153-5711
745,Kevin,Shaw,Madrid,Spain,28021,Spanish,Male,,Single,0,2020-10-19,1991-06-04,Kevin.Shaw@gmail.com,190-329-3532
422,Alfonso,Mclean,Sao Paulo,Brazil,110084,English,Male,,Married,0,2022-01-09,1988-08-19,Alfonso.Mclean@hotmail.com,438-563-4753
546,Audrina,Estrada,Sao Paulo,Brazil,110032,English,Male,,Married,1,2022-03-13,1960-06-27,Audrina.Estrada@aol.com,235-022-8425
306,Kolten,Porter,Sao Paulo,Brazil,110073,English,Female,,Single,0,2019-10-24,1940-05-15,Kolten.Porter@ymail.com,225-084-6918
433,Giovanna,Heath,Sao Paulo,Brazil,110091,English,Female,,Single,1,2021-11-03,1996-04-30,Giovanna.Heath@gmail.com,696-958-0246
301,Morgan,Hunt,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Married,1,2021-09-13,1983-06-29,Morgan.Hunt@hotmail.com,986-729-5557
327,Colin,Sparks,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Divorced/Seperated,2,2020-11-29,1983-08-20,Colin.Sparks@hotmail.com,579-821-7155
364,Javion,Holder,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Single,0,2020-11-15,1973-09-16,Javion.Holder@hotmail.com,218-721-3612
367,Adelaide,Boyer,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Married,2,2019-05-23,1977-09-27,Adelaide.Boyer@hotmail.com,720-167-9253
387,Ayden,Obrien,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Married,0,2021-09-16,1985-04-21,Ayden.Obrien@hotmail.com,633-097-2664
391,Alondra,Garrison,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Single,0,2022-06-01,1981-07-20,Alondra.Garrison@hotmail.com,322-932-9424
456,Jose,Riddle,Sao Paulo,Brazil,04849-000,Portuguese,Undisclosed,,Married,0,2021-02-16,1982-12-19,Jose.Riddle@hotmail.com,214-131-9700
457,Lillianna,Rose,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Single,0,2022-04-23,1983-05-07,Lillianna.Rose@hotmail.com,590-612-3663
471,Kylie,Salinas,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Single,0,2021-05-14,1974-03-24,Kylie.Salinas@hotmail.com,276-150-2061
523,Ansley,Walker,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Married,1,2021-01-07,1979-03-25,Ansley.Walker@hotmail.com,595-079-9931
272,Raelynn,Rowland,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Single,1,2019-01-23,1968-07-08,Raelynn.Rowland@aol.com,693-702-6268
346,Aryana,Shepherd,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Single,0,2022-04-09,1964-09-06,Aryana.Shepherd@aol.com,330-060-9977
493,Mareli,Zhang,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Divorced/Seperated,0,2020-05-12,1965-09-17,Mareli.Zhang@aol.com,489-191-8594
582,Luca,Clay,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Single,0,2021-03-07,1966-06-21,Luca.Clay@aol.com,382-641-1879
349,Markus,Ayala,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Divorced/Seperated,4,2021-12-14,1948-09-28,Markus.Ayala@ymail.com,047-550-1554
396,Emery,Chan,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Married,0,2020-06-04,1945-08-02,Emery.Chan@ymail.com,963-735-1612
587,Mira,Ingram,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Married,1,2019-04-09,1940-11-12,Mira.Ingram@ymail.com,269-491-9864
305,Allison,Patton,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Single,0,2020-07-10,1998-10-10,Allison.Patton@gmail.com,724-401-6816
355,Finnegan,Becker,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Undisclosed,Undisclosed,2022-01-14,1994-07-20,Finnegan.Becker@gmail.com,349-067-9297
455,Shaniya,Sawyer,Sao Paulo,Brazil,04849-000,Portuguese,Male,,Married,2,2020-04-08,1999-08-17,Shaniya.Sawyer@gmail.com,436-132-7789
556,Taniyah,Mcdowell,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Married,0,2022-01-28,1994-05-05,Taniyah.Mcdowell@gmail.com,695-698-1846
611,Charles,Valdez,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Married,2,2019-12-21,2003-12-24,Charles.Valdez@gmail.com,920-206-1175
704,Beckham,Zamora,Sao Paulo,Brazil,04849-000,Portuguese,Female,,Married,1,2022-05-20,2000-03-17,Beckham.Zamora@gmail.com,157-383-5246
383,Lance,Mcconnell,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Single,0,2020-08-14,1986-05-21,Lance.Mcconnell@hotmail.com,991-212-8356
453,Julissa,Reynolds,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Married,0,2020-01-31,1970-08-26,Julissa.Reynolds@hotmail.com,845-837-3467
494,Ciara,Hebert,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Single,2,2019-12-26,1972-08-09,Ciara.Hebert@hotmail.com,159-830-1355
532,Aleah,Rivers,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Married,3,2020-09-21,1971-06-04,Aleah.Rivers@hotmail.com,200-786-4175
577,Janiyah,Preston,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Single,0,2021-04-02,1973-01-19,Janiyah.Preston@hotmail.com,401-985-3725
674,Michael,Bradford,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Single,2,2020-06-27,1975-08-10,Michael.Bradford@hotmail.com,046-956-5945
567,Eva,Jensen,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Undisclosed,Undisclosed,2022-01-26,1969-08-02,Eva.Jensen@aol.com,408-977-8656
594,Chanel,Compton,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Divorced/Seperated,0,2021-12-12,1968-06-07,Chanel.Compton@aol.com,169-308-9713
720,Trenton,Copeland,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Married,2,2019-05-06,1969-04-27,Trenton.Copeland@aol.com,196-781-1237
270,Cherish,Glass,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Married,3,2020-09-15,1944-06-20,Cherish.Glass@ymail.com,298-907-2537
275,Bella,Whitney,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Married,3,2020-02-21,1951-04-23,Bella.Whitney@ymail.com,691-638-1225
340,Cara,Cannon,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Married,2,2019-09-27,1947-11-04,Cara.Cannon@ymail.com,370-143-9514
586,Reagan,Brown,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Undisclosed,Undisclosed,2020-01-11,1949-03-30,Reagan.Brown@ymail.com,540-774-1294
627,Noemi,Welch,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Single,0,2021-08-05,1954-10-11,Noemi.Welch@ymail.com,812-031-0798
759,Joshua,Mcclure,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Undisclosed,Undisclosed,2021-07-14,1951-03-29,Joshua.Mcclure@ymail.com,406-173-7931
333,Deacon,Miller,Rio de Janeiro,Brazil,22753-000,Portuguese,Undisclosed,,Single,0,2019-03-14,1990-12-23,Deacon.Miller@gmail.com,926-791-5751
417,Brent,Williamson,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Married,2,2019-01-17,2003-11-24,Brent.Williamson@gmail.com,726-367-4008
436,Byron,Phelps,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Divorced/Seperated,2,2019-11-12,1996-03-08,Byron.Phelps@gmail.com,397-987-8218
465,Owen,Maldonado,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Married,4,2022-04-06,2004-02-19,Owen.Maldonado@gmail.com,135-140-1341
501,Aarav,Little,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Single,0,2019-09-12,1998-09-13,Aarav.Little@gmail.com,754-221-4084
637,Elena,Tran,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Divorced/Seperated,2,2021-01-29,1991-04-07,Elena.Tran@gmail.com,102-626-9431
643,Cherish,Huerta,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Married,1,2021-11-08,2005-04-20,Cherish.Huerta@gmail.com,027-873-0626
644,Hannah,Mueller,Rio de Janeiro,Brazil,22753-000,Portuguese,Male,,Single,0,2021-11-17,1997-02-24,Hannah.Mueller@gmail.com,702-463-3837
669,Colten,Carrillo,Rio de Janeiro,Brazil,22753-000,Portuguese,Undisclosed,,Married,3,2021-12-10,2002-07-11,Colten.Carrillo@gmail.com,917-804-5192
702,Ayla,Keith,Rio de Janeiro,Brazil,22753-000,Portuguese,Undisclosed,,Married,1,2019-06-25,1998-12-21,Ayla.Keith@gmail.com,614-429-5714
758,Emmett,Cabrera,Rio de Janeiro,Brazil,22753-000,Portuguese,Female,,Single,0,2019-02-26,1997-10-23,Emmett.Cabrera@gmail.com,814-868-3201
761,Patrick,Valenzuela,Rio de Janeiro,Brazil,22753-000,Portuguese,Undisclosed,,Married,4,2022-04-12,1996-11-01,Patrick.Valenzuela@gmail.com,813-428-7220
279,Jonas,Zuniga,Hamburg,Germany,21129,German,Male,,Single,0,2021-03-09,1981-03-15,Jonas.Zuniga@hotmail.com,017-669-5649
369,Rigoberto,Jacobs,Hamburg,Germany,21129,German,Female,,Married,2,2020-12-26,1975-10-25,Rigoberto.Jacobs@hotmail.com,065-624-8124
671,Mark,Moon,Hamburg,Germany,21129,German,Undisclosed,,Married,0,2022-06-19,1980-02-04,Mark.Moon@hotmail.com,097-930-8438
727,Finn,Hall,Hamburg,Germany,21129,German,Male,,Married,2,2019-03-01,1974-03-27,Finn.Hall@hotmail.com,115-182-0058
753,Ethen,Pope,Hamburg,Germany,21129,German,Male,,Single,0,2022-06-26,1984-08-11,Ethen.Pope@hotmail.com,115-898-0221
384,Nina,Schneider,Hamburg,Germany,21129,German,Female,,Married,2,2021-03-14,1968-07-27,Nina.Schneider@aol.com,459-693-0921
385,Monica,Arellano,Hamburg,Germany,21129,German,Female,,Married,0,2019-09-20,1956-04-04,Monica.Arellano@aol.com,433-914-0394
478,Gauge,Meyers,Hamburg,Germany,21129,German,Male,,Single,2,2020-03-08,1964-07-17,Gauge.Meyers@aol.com,715-041-7920
551,Emilia,Santiago,Hamburg,Germany,21129,German,Male,,Married,2,2021-06-20,1964-01-05,Emilia.Santiago@aol.com,200-132-2648
639,Kaitlynn,Gallagher,Hamburg,Germany,21129,German,Female,,Single,0,2020-09-12,1963-06-11,Kaitlynn.Gallagher@aol.com,344-386-2709
273,Kiana,Atkins,Hamburg,Germany,21129,German,Female,,Married,2,2021-09-11,1946-08-09,Kiana.Atkins@ymail.com,547-068-8316
307,Alexzander,Wyatt,Hamburg,Germany,21129,German,Male,,Married,2,2020-10-14,1942-12-03,Alexzander.Wyatt@ymail.com,613-822-2187
323,Giovani,Flowers,Hamburg,Germany,21129,German,Male,,Married,4,2020-09-11,1954-11-28,Giovani.Flowers@ymail.com,705-365-8404
438,Priscilla,Mahoney,Hamburg,Germany,21129,German,Male,,Single,0,2021-12-02,1943-08-08,Priscilla.Mahoney@ymail.com,722-209-0986
518,Payton,Jimenez,Hamburg,Germany,21129,German,Undisclosed,,Single,0,2022-01-10,1952-02-04,Payton.Jimenez@ymail.com,298-984-3194
542,Serena,Costa,Hamburg,Germany,21129,German,Male,,Married,4,2021-03-03,1945-08-07,Serena.Costa@ymail.com,947-009-1135
575,Kristin,Floyd,Hamburg,Germany,21129,German,Male,,Single,0,2019-08-25,1950-11-18,Kristin.Floyd@ymail.com,081-342-5102
603,Zander,Ortiz,Hamburg,Germany,21129,German,Female,,Married,2,2020-12-24,1946-10-27,Zander.Ortiz@ymail.com,560-992-4765
